row,type,position,sl,date,balance
6298,NO,0.0,0.0,2021-10-17 17:00:00,0.0
6299,NO,0.0,0.0,2021-10-17 18:00:00,0.0
6300,NO,0.0,0.0,2021-10-17 19:00:00,0.0
6301,NO,0.0,0.0,2021-10-17 20:00:00,0.0
6302,NO,0.0,0.0,2021-10-17 21:00:00,0.0
6303,NO,0.0,0.0,2021-10-17 22:00:00,0.0
6304,NO,0.0,0.0,2021-10-17 23:00:00,0.0
6305,NO,0.0,0.0,2021-10-18 00:00:00,0.0
6306,NO,0.0,0.0,2021-10-18 01:00:00,0.0
6307,NO,0.0,0.0,2021-10-18 02:00:00,0.0
6308,NO,0.0,0.0,2021-10-18 03:00:00,0.0
6309,NO,0.0,0.0,2021-10-18 04:00:00,0.0
6310,NO,0.0,0.0,2021-10-18 05:00:00,0.0
6311,NO,0.0,0.0,2021-10-18 06:00:00,0.0
6312,NO,0.0,0.0,2021-10-18 07:00:00,0.0
6313,NO,0.0,0.0,2021-10-18 08:00:00,0.0
6314,NO,0.0,0.0,2021-10-18 09:00:00,0.0
6315,NO,0.0,0.0,2021-10-18 10:00:00,0.0
6316,NO,0.0,0.0,2021-10-18 11:00:00,0.0
6317,NO,0.0,0.0,2021-10-18 12:00:00,0.0
6318,NO,0.0,0.0,2021-10-18 13:00:00,0.0
6319,NO,0.0,0.0,2021-10-18 14:00:00,0.0
6320,NO,0.0,0.0,2021-10-18 15:00:00,0.0
6321,NO,0.0,0.0,2021-10-18 16:00:00,0.0
6322,SHORT,35.506,36.148,2021-10-18 17:00:00,-1.7760318689830825
6330,NO,0.0,0.0,2021-10-19 01:00:00,0.0
6331,NO,0.0,0.0,2021-10-19 02:00:00,0.0
6332,NO,0.0,0.0,2021-10-19 03:00:00,0.0
6333,NO,0.0,0.0,2021-10-19 04:00:00,0.0
6334,NO,0.0,0.0,2021-10-19 05:00:00,0.0
6335,NO,0.0,0.0,2021-10-19 06:00:00,0.0
6336,NO,0.0,0.0,2021-10-19 07:00:00,0.0
6337,NO,0.0,0.0,2021-10-19 08:00:00,0.0
6338,NO,0.0,0.0,2021-10-19 09:00:00,0.0
6339,NO,0.0,0.0,2021-10-19 10:00:00,0.0
6340,NO,0.0,0.0,2021-10-19 11:00:00,0.0
6341,NO,0.0,0.0,2021-10-19 12:00:00,0.0
6342,NO,0.0,0.0,2021-10-19 13:00:00,0.0
6343,NO,0.0,0.0,2021-10-19 14:00:00,0.0
6344,NO,0.0,0.0,2021-10-19 15:00:00,0.0
6345,NO,0.0,0.0,2021-10-19 16:00:00,0.0
6346,NO,0.0,0.0,2021-10-19 17:00:00,0.0
6347,NO,0.0,0.0,2021-10-19 18:00:00,0.0
6348,NO,0.0,0.0,2021-10-19 19:00:00,0.0
6349,NO,0.0,0.0,2021-10-19 20:00:00,0.0
6350,NO,0.0,0.0,2021-10-19 21:00:00,0.0
6351,LONG,38.073,38.4623,2021-10-19 22:00:00,1.0121599592328039
6357,NO,0.0,0.0,2021-10-20 04:00:00,0.0
6358,NO,0.0,0.0,2021-10-20 05:00:00,0.0
6359,NO,0.0,0.0,2021-10-20 06:00:00,0.0
6360,NO,0.0,0.0,2021-10-20 07:00:00,0.0
6361,NO,0.0,0.0,2021-10-20 08:00:00,0.0
6362,NO,0.0,0.0,2021-10-20 09:00:00,0.0
6363,LONG,39.044,40.3428,2021-10-20 10:00:00,3.2194096592204886
6369,NO,0.0,0.0,2021-10-20 16:00:00,0.0
6370,NO,0.0,0.0,2021-10-20 17:00:00,0.0
6371,NO,0.0,0.0,2021-10-20 18:00:00,0.0
6372,NO,0.0,0.0,2021-10-20 19:00:00,0.0
6373,NO,0.0,0.0,2021-10-20 20:00:00,0.0
6374,NO,0.0,0.0,2021-10-20 21:00:00,0.0
6375,NO,0.0,0.0,2021-10-20 22:00:00,0.0
6376,NO,0.0,0.0,2021-10-20 23:00:00,0.0
6377,LONG,43.244,41.749,2021-10-21 00:00:00,-3.5809240939902622
6378,NO,0.0,0.0,2021-10-21 01:00:00,0.0
6379,NO,0.0,0.0,2021-10-21 02:00:00,0.0
6380,NO,0.0,0.0,2021-10-21 03:00:00,0.0
6381,NO,0.0,0.0,2021-10-21 04:00:00,0.0
6382,NO,0.0,0.0,2021-10-21 05:00:00,0.0
6383,NO,0.0,0.0,2021-10-21 06:00:00,0.0
6384,NO,0.0,0.0,2021-10-21 07:00:00,0.0
6385,NO,0.0,0.0,2021-10-21 08:00:00,0.0
6386,NO,0.0,0.0,2021-10-21 09:00:00,0.0
6387,NO,0.0,0.0,2021-10-21 10:00:00,0.0
6388,NO,0.0,0.0,2021-10-21 11:00:00,0.0
6389,NO,0.0,0.0,2021-10-21 12:00:00,0.0
6390,NO,0.0,0.0,2021-10-21 13:00:00,0.0
6391,NO,0.0,0.0,2021-10-21 14:00:00,0.0
6392,NO,0.0,0.0,2021-10-21 15:00:00,0.0
6393,SHORT,39.866,41.278,2021-10-21 16:00:00,-3.420708367653475
6396,NO,0.0,0.0,2021-10-21 19:00:00,0.0
6397,NO,0.0,0.0,2021-10-21 20:00:00,0.0
6398,NO,0.0,0.0,2021-10-21 21:00:00,0.0
6399,NO,0.0,0.0,2021-10-21 22:00:00,0.0
6400,NO,0.0,0.0,2021-10-21 23:00:00,0.0
6401,NO,0.0,0.0,2021-10-22 00:00:00,0.0
6402,NO,0.0,0.0,2021-10-22 01:00:00,0.0
6403,NO,0.0,0.0,2021-10-22 02:00:00,0.0
6404,NO,0.0,0.0,2021-10-22 03:00:00,0.0
6405,NO,0.0,0.0,2021-10-22 04:00:00,0.0
6406,NO,0.0,0.0,2021-10-22 05:00:00,0.0
6407,NO,0.0,0.0,2021-10-22 06:00:00,0.0
6408,LONG,44.757,42.587,2021-10-22 07:00:00,-5.095451663653222
6417,NO,0.0,0.0,2021-10-22 16:00:00,0.0
6418,NO,0.0,0.0,2021-10-22 17:00:00,0.0
6419,NO,0.0,0.0,2021-10-22 18:00:00,0.0
6420,NO,0.0,0.0,2021-10-22 19:00:00,0.0
6421,NO,0.0,0.0,2021-10-22 20:00:00,0.0
6422,NO,0.0,0.0,2021-10-22 21:00:00,0.0
6423,NO,0.0,0.0,2021-10-22 22:00:00,0.0
6424,NO,0.0,0.0,2021-10-22 23:00:00,0.0
6425,NO,0.0,0.0,2021-10-23 00:00:00,0.0
6426,NO,0.0,0.0,2021-10-23 01:00:00,0.0
6427,NO,0.0,0.0,2021-10-23 02:00:00,0.0
6428,NO,0.0,0.0,2021-10-23 03:00:00,0.0
6429,NO,0.0,0.0,2021-10-23 04:00:00,0.0
6430,NO,0.0,0.0,2021-10-23 05:00:00,0.0
6431,NO,0.0,0.0,2021-10-23 06:00:00,0.0
6432,NO,0.0,0.0,2021-10-23 07:00:00,0.0
6433,NO,0.0,0.0,2021-10-23 08:00:00,0.0
6434,NO,0.0,0.0,2021-10-23 09:00:00,0.0
6435,NO,0.0,0.0,2021-10-23 10:00:00,0.0
6436,NO,0.0,0.0,2021-10-23 11:00:00,0.0
6437,NO,0.0,0.0,2021-10-23 12:00:00,0.0
6438,NO,0.0,0.0,2021-10-23 13:00:00,0.0
6439,NO,0.0,0.0,2021-10-23 14:00:00,0.0
6440,NO,0.0,0.0,2021-10-23 15:00:00,0.0
6441,NO,0.0,0.0,2021-10-23 16:00:00,0.0
6442,NO,0.0,0.0,2021-10-23 17:00:00,0.0
6443,NO,0.0,0.0,2021-10-23 18:00:00,0.0
6444,NO,0.0,0.0,2021-10-23 19:00:00,0.0
6445,NO,0.0,0.0,2021-10-23 20:00:00,0.0
6446,NO,0.0,0.0,2021-10-23 21:00:00,0.0
6447,NO,0.0,0.0,2021-10-23 22:00:00,0.0
6448,NO,0.0,0.0,2021-10-23 23:00:00,0.0
6449,NO,0.0,0.0,2021-10-24 00:00:00,0.0
6450,NO,0.0,0.0,2021-10-24 01:00:00,0.0
6451,NO,0.0,0.0,2021-10-24 02:00:00,0.0
6452,NO,0.0,0.0,2021-10-24 03:00:00,0.0
6453,NO,0.0,0.0,2021-10-24 04:00:00,0.0
6454,NO,0.0,0.0,2021-10-24 05:00:00,0.0
6455,NO,0.0,0.0,2021-10-24 06:00:00,0.0
6456,NO,0.0,0.0,2021-10-24 07:00:00,0.0
6457,NO,0.0,0.0,2021-10-24 08:00:00,0.0
6458,SHORT,41.915,41.3344,2021-10-24 09:00:00,1.404641170550434
6461,NO,0.0,0.0,2021-10-24 12:00:00,0.0
6462,NO,0.0,0.0,2021-10-24 13:00:00,0.0
6463,NO,0.0,0.0,2021-10-24 14:00:00,0.0
6464,NO,0.0,0.0,2021-10-24 15:00:00,0.0
6465,NO,0.0,0.0,2021-10-24 16:00:00,0.0
6466,NO,0.0,0.0,2021-10-24 17:00:00,0.0
6467,SHORT,40.187,41.396,2021-10-24 18:00:00,-2.9205720359455114
6470,NO,0.0,0.0,2021-10-24 21:00:00,0.0
6471,NO,0.0,0.0,2021-10-24 22:00:00,0.0
6472,NO,0.0,0.0,2021-10-24 23:00:00,0.0
6473,NO,0.0,0.0,2021-10-25 00:00:00,0.0
6474,NO,0.0,0.0,2021-10-25 01:00:00,0.0
6475,LONG,43.135,42.045,2021-10-25 02:00:00,-2.592460459031983
6490,NO,0.0,0.0,2021-10-25 17:00:00,0.0
6491,NO,0.0,0.0,2021-10-25 18:00:00,0.0
6492,NO,0.0,0.0,2021-10-25 19:00:00,0.0
6493,NO,0.0,0.0,2021-10-25 20:00:00,0.0
6494,NO,0.0,0.0,2021-10-25 21:00:00,0.0
6495,NO,0.0,0.0,2021-10-25 22:00:00,0.0
6496,NO,0.0,0.0,2021-10-25 23:00:00,0.0
6497,NO,0.0,0.0,2021-10-26 00:00:00,0.0
6498,NO,0.0,0.0,2021-10-26 01:00:00,0.0
6499,NO,0.0,0.0,2021-10-26 02:00:00,0.0
6500,NO,0.0,0.0,2021-10-26 03:00:00,0.0
6501,NO,0.0,0.0,2021-10-26 04:00:00,0.0
6502,LONG,44.64,45.0718,2021-10-26 05:00:00,0.9580269703007218
6505,NO,0.0,0.0,2021-10-26 08:00:00,0.0
6506,NO,0.0,0.0,2021-10-26 09:00:00,0.0
6507,NO,0.0,0.0,2021-10-26 10:00:00,0.0
6508,NO,0.0,0.0,2021-10-26 11:00:00,0.0
6509,NO,0.0,0.0,2021-10-26 12:00:00,0.0
6510,NO,0.0,0.0,2021-10-26 13:00:00,0.0
6511,NO,0.0,0.0,2021-10-26 14:00:00,0.0
6512,NO,0.0,0.0,2021-10-26 15:00:00,0.0
6513,NO,0.0,0.0,2021-10-26 16:00:00,0.0
6514,LONG,46.936,45.254,2021-10-26 17:00:00,-3.71679851504841
6518,NO,0.0,0.0,2021-10-26 21:00:00,0.0
6519,NO,0.0,0.0,2021-10-26 22:00:00,0.0
6520,NO,0.0,0.0,2021-10-26 23:00:00,0.0
6521,NO,0.0,0.0,2021-10-27 00:00:00,0.0
6522,NO,0.0,0.0,2021-10-27 01:00:00,0.0
6523,NO,0.0,0.0,2021-10-27 02:00:00,0.0
6524,NO,0.0,0.0,2021-10-27 03:00:00,0.0
6525,NO,0.0,0.0,2021-10-27 04:00:00,0.0
6526,NO,0.0,0.0,2021-10-27 05:00:00,0.0
6527,SHORT,42.554,40.9552,2021-10-27 06:00:00,3.903777786459372
6531,NO,0.0,0.0,2021-10-27 10:00:00,0.0
6532,NO,0.0,0.0,2021-10-27 11:00:00,0.0
6533,NO,0.0,0.0,2021-10-27 12:00:00,0.0
6534,NO,0.0,0.0,2021-10-27 13:00:00,0.0
6535,NO,0.0,0.0,2021-10-27 14:00:00,0.0
6536,NO,0.0,0.0,2021-10-27 15:00:00,0.0
6537,NO,0.0,0.0,2021-10-27 16:00:00,0.0
6538,NO,0.0,0.0,2021-10-27 17:00:00,0.0
6539,NO,0.0,0.0,2021-10-27 18:00:00,0.0
6540,NO,0.0,0.0,2021-10-27 19:00:00,0.0
6541,NO,0.0,0.0,2021-10-27 20:00:00,0.0
6542,NO,0.0,0.0,2021-10-27 21:00:00,0.0
6543,NO,0.0,0.0,2021-10-27 22:00:00,0.0
6544,NO,0.0,0.0,2021-10-27 23:00:00,0.0
6545,SHORT,39.671,40.938,2021-10-28 00:00:00,-3.094924031462213
6553,NO,0.0,0.0,2021-10-28 08:00:00,0.0
6554,NO,0.0,0.0,2021-10-28 09:00:00,0.0
6555,NO,0.0,0.0,2021-10-28 10:00:00,0.0
6556,NO,0.0,0.0,2021-10-28 11:00:00,0.0
6557,NO,0.0,0.0,2021-10-28 12:00:00,0.0
6558,NO,0.0,0.0,2021-10-28 13:00:00,0.0
6559,NO,0.0,0.0,2021-10-28 14:00:00,0.0
6560,LONG,42.454,41.342,2021-10-28 15:00:00,-2.689758599003426
6563,NO,0.0,0.0,2021-10-28 18:00:00,0.0
6564,NO,0.0,0.0,2021-10-28 19:00:00,0.0
6565,NO,0.0,0.0,2021-10-28 20:00:00,0.0
6566,NO,0.0,0.0,2021-10-28 21:00:00,0.0
6567,NO,0.0,0.0,2021-10-28 22:00:00,0.0
6568,NO,0.0,0.0,2021-10-28 23:00:00,0.0
6569,NO,0.0,0.0,2021-10-29 00:00:00,0.0
6570,NO,0.0,0.0,2021-10-29 01:00:00,0.0
6571,NO,0.0,0.0,2021-10-29 02:00:00,0.0
6572,NO,0.0,0.0,2021-10-29 03:00:00,0.0
6573,NO,0.0,0.0,2021-10-29 04:00:00,0.0
6574,NO,0.0,0.0,2021-10-29 05:00:00,0.0
6575,NO,0.0,0.0,2021-10-29 06:00:00,0.0
6576,NO,0.0,0.0,2021-10-29 07:00:00,0.0
6577,NO,0.0,0.0,2021-10-29 08:00:00,0.0
6578,NO,0.0,0.0,2021-10-29 09:00:00,0.0
6579,NO,0.0,0.0,2021-10-29 10:00:00,0.0
6580,NO,0.0,0.0,2021-10-29 11:00:00,0.0
6581,NO,0.0,0.0,2021-10-29 12:00:00,0.0
6582,NO,0.0,0.0,2021-10-29 13:00:00,0.0
6583,LONG,44.711,45.657,2021-10-29 14:00:00,2.0719714392097615
6586,NO,0.0,0.0,2021-10-29 17:00:00,0.0
6587,NO,0.0,0.0,2021-10-29 18:00:00,0.0
6588,NO,0.0,0.0,2021-10-29 19:00:00,0.0
6589,NO,0.0,0.0,2021-10-29 20:00:00,0.0
6590,NO,0.0,0.0,2021-10-29 21:00:00,0.0
6591,NO,0.0,0.0,2021-10-29 22:00:00,0.0
6592,NO,0.0,0.0,2021-10-29 23:00:00,0.0
6593,NO,0.0,0.0,2021-10-30 00:00:00,0.0
6594,NO,0.0,0.0,2021-10-30 01:00:00,0.0
6595,NO,0.0,0.0,2021-10-30 02:00:00,0.0
6596,NO,0.0,0.0,2021-10-30 03:00:00,0.0
6597,NO,0.0,0.0,2021-10-30 04:00:00,0.0
6598,NO,0.0,0.0,2021-10-30 05:00:00,0.0
6599,NO,0.0,0.0,2021-10-30 06:00:00,0.0
6600,NO,0.0,0.0,2021-10-30 07:00:00,0.0
6601,NO,0.0,0.0,2021-10-30 08:00:00,0.0
6602,NO,0.0,0.0,2021-10-30 09:00:00,0.0
6603,NO,0.0,0.0,2021-10-30 10:00:00,0.0
6604,NO,0.0,0.0,2021-10-30 11:00:00,0.0
6605,NO,0.0,0.0,2021-10-30 12:00:00,0.0
6606,SHORT,43.281,42.6358,2021-10-30 13:00:00,1.5132822651386704
6619,NO,0.0,0.0,2021-10-31 02:00:00,0.0
6620,NO,0.0,0.0,2021-10-31 03:00:00,0.0
6621,NO,0.0,0.0,2021-10-31 04:00:00,0.0
6622,NO,0.0,0.0,2021-10-31 05:00:00,0.0
6623,NO,0.0,0.0,2021-10-31 06:00:00,0.0
6624,NO,0.0,0.0,2021-10-31 07:00:00,0.0
6625,NO,0.0,0.0,2021-10-31 08:00:00,0.0
6626,NO,0.0,0.0,2021-10-31 09:00:00,0.0
6627,NO,0.0,0.0,2021-10-31 10:00:00,0.0
6628,SHORT,41.872,42.529,2021-10-31 11:00:00,-1.544828234851522
6632,NO,0.0,0.0,2021-10-31 15:00:00,0.0
6633,NO,0.0,0.0,2021-10-31 16:00:00,0.0
6634,NO,0.0,0.0,2021-10-31 17:00:00,0.0
6635,NO,0.0,0.0,2021-10-31 18:00:00,0.0
6636,NO,0.0,0.0,2021-10-31 19:00:00,0.0
6637,NO,0.0,0.0,2021-10-31 20:00:00,0.0
6638,LONG,43.172,42.299,2021-10-31 21:00:00,-2.0638785786897955
6643,NO,0.0,0.0,2021-11-01 02:00:00,0.0
6644,NO,0.0,0.0,2021-11-01 03:00:00,0.0
6645,NO,0.0,0.0,2021-11-01 04:00:00,0.0
6646,NO,0.0,0.0,2021-11-01 05:00:00,0.0
6647,NO,0.0,0.0,2021-11-01 06:00:00,0.0
6648,NO,0.0,0.0,2021-11-01 07:00:00,0.0
6649,NO,0.0,0.0,2021-11-01 08:00:00,0.0
6650,NO,0.0,0.0,2021-11-01 09:00:00,0.0
6651,NO,0.0,0.0,2021-11-01 10:00:00,0.0
6652,NO,0.0,0.0,2021-11-01 11:00:00,0.0
6653,NO,0.0,0.0,2021-11-01 12:00:00,0.0
6654,NO,0.0,0.0,2021-11-01 13:00:00,0.0
6655,NO,0.0,0.0,2021-11-01 14:00:00,0.0
6656,NO,0.0,0.0,2021-11-01 15:00:00,0.0
6657,NO,0.0,0.0,2021-11-01 16:00:00,0.0
6658,NO,0.0,0.0,2021-11-01 17:00:00,0.0
6659,NO,0.0,0.0,2021-11-01 18:00:00,0.0
6660,NO,0.0,0.0,2021-11-01 19:00:00,0.0
6661,NO,0.0,0.0,2021-11-01 20:00:00,0.0
6662,NO,0.0,0.0,2021-11-01 21:00:00,0.0
6663,NO,0.0,0.0,2021-11-01 22:00:00,0.0
6664,NO,0.0,0.0,2021-11-01 23:00:00,0.0
6665,LONG,44.4,43.367,2021-11-02 00:00:00,-2.3819955265524584
6670,NO,0.0,0.0,2021-11-02 05:00:00,0.0
6671,NO,0.0,0.0,2021-11-02 06:00:00,0.0
6672,NO,0.0,0.0,2021-11-02 07:00:00,0.0
6673,NO,0.0,0.0,2021-11-02 08:00:00,0.0
6674,NO,0.0,0.0,2021-11-02 09:00:00,0.0
6675,NO,0.0,0.0,2021-11-02 10:00:00,0.0
6676,NO,0.0,0.0,2021-11-02 11:00:00,0.0
6677,NO,0.0,0.0,2021-11-02 12:00:00,0.0
6678,NO,0.0,0.0,2021-11-02 13:00:00,0.0
6679,NO,0.0,0.0,2021-11-02 14:00:00,0.0
6680,NO,0.0,0.0,2021-11-02 15:00:00,0.0
6681,NO,0.0,0.0,2021-11-02 16:00:00,0.0
6682,NO,0.0,0.0,2021-11-02 17:00:00,0.0
6683,NO,0.0,0.0,2021-11-02 18:00:00,0.0
6684,NO,0.0,0.0,2021-11-02 19:00:00,0.0
6685,NO,0.0,0.0,2021-11-02 20:00:00,0.0
6686,NO,0.0,0.0,2021-11-02 21:00:00,0.0
6687,NO,0.0,0.0,2021-11-02 22:00:00,0.0
6688,NO,0.0,0.0,2021-11-02 23:00:00,0.0
6689,NO,0.0,0.0,2021-11-03 00:00:00,0.0
6690,NO,0.0,0.0,2021-11-03 01:00:00,0.0
6691,NO,0.0,0.0,2021-11-03 02:00:00,0.0
6692,NO,0.0,0.0,2021-11-03 03:00:00,0.0
6693,NO,0.0,0.0,2021-11-03 04:00:00,0.0
6694,NO,0.0,0.0,2021-11-03 05:00:00,0.0
6695,NO,0.0,0.0,2021-11-03 06:00:00,0.0
6696,LONG,46.902,47.5437,2021-11-03 07:00:00,1.3497056392329654
6699,NO,0.0,0.0,2021-11-03 10:00:00,0.0
6700,NO,0.0,0.0,2021-11-03 11:00:00,0.0
6701,NO,0.0,0.0,2021-11-03 12:00:00,0.0
6702,NO,0.0,0.0,2021-11-03 13:00:00,0.0
6703,NO,0.0,0.0,2021-11-03 14:00:00,0.0
6704,LONG,48.438,49.0313,2021-11-03 15:00:00,1.2100433804528876
6715,NO,0.0,0.0,2021-11-04 02:00:00,0.0
6716,NO,0.0,0.0,2021-11-04 03:00:00,0.0
6717,NO,0.0,0.0,2021-11-04 04:00:00,0.0
6718,NO,0.0,0.0,2021-11-04 05:00:00,0.0
6719,NO,0.0,0.0,2021-11-04 06:00:00,0.0
6720,NO,0.0,0.0,2021-11-04 07:00:00,0.0
6721,NO,0.0,0.0,2021-11-04 08:00:00,0.0
6722,NO,0.0,0.0,2021-11-04 09:00:00,0.0
6723,NO,0.0,0.0,2021-11-04 10:00:00,0.0
6724,NO,0.0,0.0,2021-11-04 11:00:00,0.0
6725,NO,0.0,0.0,2021-11-04 12:00:00,0.0
6726,NO,0.0,0.0,2021-11-04 13:00:00,0.0
6727,NO,0.0,0.0,2021-11-04 14:00:00,0.0
6728,NO,0.0,0.0,2021-11-04 15:00:00,0.0
6729,NO,0.0,0.0,2021-11-04 16:00:00,0.0
6730,NO,0.0,0.0,2021-11-04 17:00:00,0.0
6731,NO,0.0,0.0,2021-11-04 18:00:00,0.0
6732,LONG,51.101,51.6807,2021-11-04 19:00:00,1.1216953330740438
6736,NO,0.0,0.0,2021-11-04 23:00:00,0.0
6737,NO,0.0,0.0,2021-11-05 00:00:00,0.0
6738,NO,0.0,0.0,2021-11-05 01:00:00,0.0
6739,NO,0.0,0.0,2021-11-05 02:00:00,0.0
6740,NO,0.0,0.0,2021-11-05 03:00:00,0.0
6741,NO,0.0,0.0,2021-11-05 04:00:00,0.0
6742,NO,0.0,0.0,2021-11-05 05:00:00,0.0
6743,NO,0.0,0.0,2021-11-05 06:00:00,0.0
6744,NO,0.0,0.0,2021-11-05 07:00:00,0.0
6745,NO,0.0,0.0,2021-11-05 08:00:00,0.0
6746,NO,0.0,0.0,2021-11-05 09:00:00,0.0
6747,NO,0.0,0.0,2021-11-05 10:00:00,0.0
6748,NO,0.0,0.0,2021-11-05 11:00:00,0.0
6749,NO,0.0,0.0,2021-11-05 12:00:00,0.0
6750,NO,0.0,0.0,2021-11-05 13:00:00,0.0
6751,NO,0.0,0.0,2021-11-05 14:00:00,0.0
6752,NO,0.0,0.0,2021-11-05 15:00:00,0.0
6753,NO,0.0,0.0,2021-11-05 16:00:00,0.0
6754,NO,0.0,0.0,2021-11-05 17:00:00,0.0
6755,NO,0.0,0.0,2021-11-05 18:00:00,0.0
6756,NO,0.0,0.0,2021-11-05 19:00:00,0.0
6757,NO,0.0,0.0,2021-11-05 20:00:00,0.0
6758,NO,0.0,0.0,2021-11-05 21:00:00,0.0
6759,NO,0.0,0.0,2021-11-05 22:00:00,0.0
6760,NO,0.0,0.0,2021-11-05 23:00:00,0.0
6761,NO,0.0,0.0,2021-11-06 00:00:00,0.0
6762,NO,0.0,0.0,2021-11-06 01:00:00,0.0
6763,NO,0.0,0.0,2021-11-06 02:00:00,0.0
6764,NO,0.0,0.0,2021-11-06 03:00:00,0.0
6765,NO,0.0,0.0,2021-11-06 04:00:00,0.0
6766,NO,0.0,0.0,2021-11-06 05:00:00,0.0
6767,NO,0.0,0.0,2021-11-06 06:00:00,0.0
6768,NO,0.0,0.0,2021-11-06 07:00:00,0.0
6769,NO,0.0,0.0,2021-11-06 08:00:00,0.0
6770,NO,0.0,0.0,2021-11-06 09:00:00,0.0
6771,NO,0.0,0.0,2021-11-06 10:00:00,0.0
6772,SHORT,48.205,49.884,2021-11-06 11:00:00,-3.365808676128623
6780,NO,0.0,0.0,2021-11-06 19:00:00,0.0
6781,LONG,50.92,51.5838,2021-11-06 20:00:00,1.2868381158425706
6787,NO,0.0,0.0,2021-11-07 02:00:00,0.0
6788,NO,0.0,0.0,2021-11-07 03:00:00,0.0
6789,NO,0.0,0.0,2021-11-07 04:00:00,0.0
6790,NO,0.0,0.0,2021-11-07 05:00:00,0.0
6791,NO,0.0,0.0,2021-11-07 06:00:00,0.0
6792,NO,0.0,0.0,2021-11-07 07:00:00,0.0
6793,NO,0.0,0.0,2021-11-07 08:00:00,0.0
6794,NO,0.0,0.0,2021-11-07 09:00:00,0.0
6795,NO,0.0,0.0,2021-11-07 10:00:00,0.0
6796,NO,0.0,0.0,2021-11-07 11:00:00,0.0
6797,NO,0.0,0.0,2021-11-07 12:00:00,0.0
6798,NO,0.0,0.0,2021-11-07 13:00:00,0.0
6799,NO,0.0,0.0,2021-11-07 14:00:00,0.0
6800,NO,0.0,0.0,2021-11-07 15:00:00,0.0
6801,NO,0.0,0.0,2021-11-07 16:00:00,0.0
6802,NO,0.0,0.0,2021-11-07 17:00:00,0.0
6803,NO,0.0,0.0,2021-11-07 18:00:00,0.0
6804,NO,0.0,0.0,2021-11-07 19:00:00,0.0
6805,NO,0.0,0.0,2021-11-07 20:00:00,0.0
6806,NO,0.0,0.0,2021-11-07 21:00:00,0.0
6807,NO,0.0,0.0,2021-11-07 22:00:00,0.0
6808,NO,0.0,0.0,2021-11-07 23:00:00,0.0
6809,SHORT,50.164,51.192,2021-11-08 00:00:00,-2.0081262697296296
6812,NO,0.0,0.0,2021-11-08 03:00:00,0.0
6813,NO,0.0,0.0,2021-11-08 04:00:00,0.0
6814,NO,0.0,0.0,2021-11-08 05:00:00,0.0
6815,NO,0.0,0.0,2021-11-08 06:00:00,0.0
6816,NO,0.0,0.0,2021-11-08 07:00:00,0.0
6817,NO,0.0,0.0,2021-11-08 08:00:00,0.0
6818,NO,0.0,0.0,2021-11-08 09:00:00,0.0
6819,NO,0.0,0.0,2021-11-08 10:00:00,0.0
6820,NO,0.0,0.0,2021-11-08 11:00:00,0.0
6821,NO,0.0,0.0,2021-11-08 12:00:00,0.0
6822,NO,0.0,0.0,2021-11-08 13:00:00,0.0
6823,NO,0.0,0.0,2021-11-08 14:00:00,0.0
6824,LONG,52.13,52.7658,2021-11-08 15:00:00,1.2049471437938877
6826,NO,0.0,0.0,2021-11-08 17:00:00,0.0
6827,NO,0.0,0.0,2021-11-08 18:00:00,0.0
6828,NO,0.0,0.0,2021-11-08 19:00:00,0.0
6829,NO,0.0,0.0,2021-11-08 20:00:00,0.0
6830,NO,0.0,0.0,2021-11-08 21:00:00,0.0
6831,NO,0.0,0.0,2021-11-08 22:00:00,0.0
6832,NO,0.0,0.0,2021-11-08 23:00:00,0.0
6833,NO,0.0,0.0,2021-11-09 00:00:00,0.0
6834,NO,0.0,0.0,2021-11-09 01:00:00,0.0
6835,NO,0.0,0.0,2021-11-09 02:00:00,0.0
6836,NO,0.0,0.0,2021-11-09 03:00:00,0.0
6837,NO,0.0,0.0,2021-11-09 04:00:00,0.0
6838,NO,0.0,0.0,2021-11-09 05:00:00,0.0
6839,NO,0.0,0.0,2021-11-09 06:00:00,0.0
6840,NO,0.0,0.0,2021-11-09 07:00:00,0.0
6841,NO,0.0,0.0,2021-11-09 08:00:00,0.0
6842,NO,0.0,0.0,2021-11-09 09:00:00,0.0
6843,NO,0.0,0.0,2021-11-09 10:00:00,0.0
6844,NO,0.0,0.0,2021-11-09 11:00:00,0.0
6845,NO,0.0,0.0,2021-11-09 12:00:00,0.0
6846,NO,0.0,0.0,2021-11-09 13:00:00,0.0
6847,NO,0.0,0.0,2021-11-09 14:00:00,0.0
6848,NO,0.0,0.0,2021-11-09 15:00:00,0.0
6849,SHORT,50.94,50.3705,2021-11-09 16:00:00,1.1306220903107942
6857,NO,0.0,0.0,2021-11-10 00:00:00,0.0
6858,NO,0.0,0.0,2021-11-10 01:00:00,0.0
6859,NO,0.0,0.0,2021-11-10 02:00:00,0.0
6860,NO,0.0,0.0,2021-11-10 03:00:00,0.0
6861,NO,0.0,0.0,2021-11-10 04:00:00,0.0
6862,NO,0.0,0.0,2021-11-10 05:00:00,0.0
6863,NO,0.0,0.0,2021-11-10 06:00:00,0.0
6864,NO,0.0,0.0,2021-11-10 07:00:00,0.0
6865,NO,0.0,0.0,2021-11-10 08:00:00,0.0
6866,NO,0.0,0.0,2021-11-10 09:00:00,0.0
